,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10
0.0225,-2.65,-2.65,-2.65,-2.65,57.35,37.35,37.35,117.35,37.35,57.35,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,59.44,139.44,39.44,79.44,-0.61,-0.61,-0.61,-0.61,39.39,59.39,99.39,99.39,99.39,139.39
0.0235,-2.65,-2.65,-2.65,37.35,-2.65,17.35,117.35,57.35,17.35,77.35,-0.56,-0.56,19.44,-0.56,19.44,39.44,59.44,39.44,-0.56,19.44,-0.61,-0.61,-0.61,-0.61,-0.61,99.39,39.39,99.39,99.39,139.39
0.0245,-2.65,-2.65,17.35,17.35,37.35,157.35,57.35,37.35,17.35,37.35,-0.56,-0.56,-0.56,-0.56,-0.56,39.44,19.44,79.44,39.44,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,119.39,79.39,159.39,119.39,39.39
0.0255,-2.65,-2.65,37.35,37.35,17.35,17.35,77.35,37.35,97.35,77.35,-0.56,-0.56,-0.56,39.44,19.44,79.44,59.44,59.44,59.44,19.44,-0.61,-0.61,-0.61,-0.61,39.39,39.39,39.39,159.39,59.39,19.39
0.0265,-2.65,17.35,17.35,37.35,37.35,137.35,77.35,37.35,17.35,37.35,-0.56,-0.56,-0.56,-0.56,19.44,59.44,19.44,39.44,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,59.39,39.39,39.39,119.39,-0.61,-0.61
0.0275,-2.65,17.35,-2.65,-2.65,-2.65,137.35,37.35,17.35,17.35,37.35,-0.56,19.44,-0.56,19.44,19.44,19.44,39.44,19.44,-0.56,19.44,-0.61,-0.61,-0.61,-0.61,19.39,99.39,79.39,-0.61,-0.61,19.39
0.0285,-2.65,-2.65,57.35,17.35,77.35,97.35,117.35,37.35,17.35,17.35,-0.56,-0.56,-0.56,-0.56,39.44,39.44,-0.56,39.44,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,39.39,39.39,-0.61,-0.61,-0.61
0.0295,17.35,37.35,17.35,37.35,37.35,17.35,37.35,17.35,-2.65,37.35,-0.56,-0.56,-0.56,-0.56,19.44,39.44,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,39.39,-0.61,39.39,-0.61,19.39,-0.61
0.0305,-2.65,17.35,-2.65,17.35,77.35,77.35,97.35,-2.65,-2.65,-2.65,19.44,-0.56,-0.56,-0.56,59.44,39.44,-0.56,-0.56,19.44,-0.56,-0.61,-0.61,-0.61,-0.61,19.39,19.39,-0.61,-0.61,-0.61,-0.61
0.0315,-2.65,-2.65,17.35,-2.65,57.35,57.35,-2.65,17.35,-2.65,-2.65,-0.56,-0.56,-0.56,19.44,19.44,-0.56,19.44,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,19.39,39.39,-0.61,-0.61,19.39,-0.61
0.0325,-2.65,17.35,-2.65,37.35,97.35,17.35,-2.65,17.35,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,19.39,19.39,19.39,-0.61,-0.61,-0.61
0.0335,-2.65,17.35,-2.65,37.35,37.35,97.35,17.35,-2.65,-2.65,17.35,-0.56,-0.56,-0.56,-0.56,39.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,39.39,39.39,-0.61,-0.61,-0.61,-0.61
0.0345,-2.65,17.35,-2.65,77.35,97.35,77.35,37.35,17.35,-2.65,-2.65,-0.56,-0.56,-0.56,39.44,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0355,-2.65,-2.65,-2.65,77.35,37.35,37.35,17.35,17.35,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,59.44,-0.56,-0.56,-0.56,-0.56,-0.56,19.39,-0.61,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61
0.0365,-2.65,-2.65,-2.65,57.35,17.35,17.35,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,19.44,19.44,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,39.39,-0.61,-0.61,-0.61,-0.61,-0.61
0.0375,17.35,-2.65,-2.65,37.35,-2.65,77.35,-2.65,17.35,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,39.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,39.39,-0.61,-0.61,-0.61,-0.61,-0.61
0.0385,-2.65,-2.65,-2.65,17.35,17.35,37.35,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0395,-2.65,-2.65,-2.65,37.35,97.35,37.35,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0405,17.35,-2.65,-2.65,97.35,37.35,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,19.44,59.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,39.39,-0.61,-0.61,-0.61,-0.61,-0.61
0.0415,-2.65,-2.65,-2.65,37.35,37.35,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61
0.0425,-2.65,-2.65,17.35,-2.65,37.35,17.35,-2.65,-2.65,-2.65,17.35,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0435,-2.65,-2.65,-2.65,37.35,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61
0.0445,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0455,-2.65,-2.65,-2.65,-2.65,37.35,-2.65,-2.65,-2.65,-2.65,17.35,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,19.39,19.39,-0.61,-0.61,-0.61,-0.61,-0.61
0.0465,-2.65,-2.65,-2.65,17.35,17.35,-2.65,17.35,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0475,-2.65,-2.65,37.35,17.35,37.35,17.35,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,19.44,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0485,-2.65,17.35,-2.65,17.35,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,19.39,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61
0.0495,-2.65,-2.65,37.35,17.35,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0505,-2.65,-2.65,-2.65,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61
0.0515,-2.65,-2.65,17.35,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0525,17.35,-2.65,17.35,17.35,17.35,-2.65,-2.65,-2.65,17.35,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,39.39,19.39,-0.61,-0.61,-0.61,-0.61,-0.61
0.0535,-2.65,-2.65,17.35,17.35,17.35,-2.65,-2.65,-2.65,17.35,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0545,-2.65,-2.65,17.35,37.35,37.35,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0555,17.35,-2.65,17.35,37.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0565,-2.65,17.35,37.35,17.35,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0575,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0585,-2.65,-2.65,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0595,-2.65,-2.65,17.35,37.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0605,-2.65,-2.65,37.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.39,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0615,-2.65,-2.65,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0625,-2.65,-2.65,17.35,57.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0635,-2.65,-2.65,-2.65,37.35,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0645,-2.65,-2.65,97.35,37.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,19.44,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,19.39,19.39,-0.61,-0.61,-0.61,-0.61,19.39
0.0655,-2.65,-2.65,57.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0665,-2.65,-2.65,17.35,57.35,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,19.39,-0.61,-0.61
0.0675,-2.65,-2.65,77.35,57.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0685,-2.65,17.35,17.35,57.35,-2.65,-2.65,-2.65,-2.65,17.35,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0695,-2.65,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0705,-2.65,-2.65,-2.65,37.35,-2.65,-2.65,17.35,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0715,-2.65,-2.65,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0725,-2.65,-2.65,37.35,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0735,-2.65,-2.65,37.35,17.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0745,-2.65,-2.65,37.35,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,17.35,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0755,-2.65,-2.65,37.35,37.35,-2.65,17.35,-2.65,37.35,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0765,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,17.35,17.35,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
0.0775,-2.65,-2.65,37.35,17.35,-2.65,17.35,-2.65,-2.65,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,19.39,19.39,19.39
0.0785,-2.65,-2.65,-2.65,-2.65,17.35,-2.65,-2.65,17.35,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,19.44,-0.61,-0.61,19.39,-0.61,-0.61,-0.61,19.39,39.39,-0.61,-0.61
0.0795,-2.65,-2.65,17.35,-2.65,-2.65,-2.65,17.35,17.35,-2.65,17.35,-0.56,-0.56,19.44,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,19.39,-0.61,19.39
0.0805,-2.65,-2.65,37.35,-2.65,-2.65,-2.65,17.35,17.35,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,19.39,-0.61,-0.61
0.0815,-2.65,-2.65,17.35,-2.65,-2.65,-2.65,-2.65,37.35,-2.65,17.35,-0.56,-0.56,39.44,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.61,-0.61,39.39,-0.61,-0.61,19.39,19.39,-0.61,-0.61,-0.61
0.0825,-2.65,-2.65,17.35,-2.65,-2.65,37.35,77.35,57.35,37.35,17.35,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,19.44,-0.56,-0.56,19.44,-0.61,-0.61,-0.61,-0.61,-0.61,19.39,-0.61,-0.61,19.39,39.39
0.0835,-2.65,17.35,37.35,-2.65,-2.65,17.35,17.35,77.35,-2.65,17.35,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.61,19.39,39.39,-0.61,-0.61,19.39,-0.61,-0.61,19.39,-0.61
0.0845,-2.65,57.35,77.35,-2.65,17.35,37.35,17.35,37.35,-2.65,37.35,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,19.44,-0.56,-0.56,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,39.39,-0.61,19.39,-0.61
0.0855,-2.65,17.35,37.35,-2.65,17.35,57.35,17.35,-2.65,37.35,17.35,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,19.44,19.44,-0.56,19.44,-0.61,-0.61,19.39,-0.61,-0.61,19.39,-0.61,-0.61,19.39,39.39
0.0865,-2.65,-2.65,37.35,-2.65,17.35,-2.65,-2.65,77.35,17.35,-2.65,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,39.44,-0.56,-0.56,19.44,-0.61,-0.61,-0.61,-0.61,-0.61,39.39,19.39,19.39,-0.61,39.39
0.0875,-2.65,-2.65,37.35,-2.65,-2.65,37.35,57.35,37.35,57.35,17.35,-0.56,-0.56,-0.56,-0.56,-0.56,39.44,59.44,-0.56,-0.56,19.44,-0.61,-0.61,19.39,-0.61,-0.61,39.39,39.39,-0.61,19.39,-0.61
0.0885,17.35,-2.65,-2.65,17.35,-2.65,17.35,-2.65,17.35,-2.65,-2.65,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,19.44,-0.56,19.44,-0.56,-0.61,-0.61,19.39,-0.61,19.39,19.39,-0.61,19.39,-0.61,59.39
0.0895,-2.65,17.35,57.35,-2.65,17.35,17.35,17.35,17.35,37.35,57.35,-0.56,-0.56,19.44,-0.56,-0.56,39.44,-0.56,19.44,-0.56,39.44,-0.61,-0.61,-0.61,-0.61,-0.61,19.39,39.39,39.39,19.39,19.39
