,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10
0.0265,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,18.97,-1.03,-1.03,18.97,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,18.35,38.35,-1.65,-1.65,38.35,-1.65,-1.65
0.0275,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,18.97,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0285,18.97,18.97,18.97,-1.03,-1.03,18.97,-1.03,-1.03,18.97,-1.03,19.52,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,18.35,-1.65,-1.65,18.35,18.35,18.35,18.35,18.35,-1.65,-1.65
0.0295,-1.03,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,18.97,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,38.35,18.35,38.35,-1.65,-1.65,-1.65,-1.65,-1.65,18.35
0.0305,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,18.35,-1.65,18.35,18.35,-1.65,-1.65,-1.65,-1.65,18.35
0.0315,18.97,-1.03,-1.03,18.97,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0325,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,18.35,-1.65,-1.65
0.0335,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,18.35,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65
0.0345,-1.03,-1.03,-1.03,-1.03,-1.03,38.97,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,18.35,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0355,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,19.52,-0.48,-0.48,-0.48,-0.48,18.35,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,18.35,-1.65,-1.65
0.0365,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,-0.48,-0.48,-0.48,19.52,19.52,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65
0.0375,18.97,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,19.52,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0385,18.97,-1.03,-1.03,-1.03,18.97,18.97,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,18.35,-1.65,-1.65,-1.65,18.35,18.35,38.35,-1.65
0.0395,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0405,-1.03,38.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0415,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0425,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0435,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0445,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,18.35,-1.65,-1.65,38.35,-1.65,-1.65,-1.65,-1.65,-1.65
0.0455,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0465,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,19.52,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,18.35
0.0475,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,18.35,-1.65,-1.65,-1.65,-1.65
0.0485,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0495,18.97,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0505,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,38.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0515,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0525,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0535,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,18.35,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0545,-1.03,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0555,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0565,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0575,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0585,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0595,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0605,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0615,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0625,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,19.52,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,18.35,-1.65,-1.65,-1.65,-1.65
0.0635,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0645,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0655,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,18.97,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,18.35,-1.65
0.0665,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,18.35
0.0675,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,18.35
0.0685,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-0.48,19.52,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,18.35,-1.65,18.35,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
0.0695,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,18.97,-1.03,-1.03,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
