,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10
0.0105,-1.58,-1.58,-1.58,-1.58,18.42,18.42,58.42,38.42,38.42,18.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,18.21,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,39.35,-0.65,-1.64,-1.64,-1.64,-1.64,18.36,-1.64,-1.64,18.36,-1.64,18.36,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0115,-1.58,-1.58,18.42,-1.58,-1.58,18.42,-1.58,-1.58,38.42,58.42,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,38.21,-1.79,78.21,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,19.35,59.35,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,18.36,18.36,-1.64,-0.28,-0.28,-0.28,-0.28,19.72,-0.28,-0.28,-0.28,-0.28,-0.28
0.0125,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,38.42,118.42,38.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,39.43,18.21,-1.79,-1.79,-1.79,-1.79,38.21,-1.79,-1.79,58.21,78.21,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,19.35,19.35,-0.65,19.35,-1.64,18.36,-1.64,-1.64,18.36,18.36,18.36,58.36,18.36,78.36,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0135,-1.58,-1.58,-1.58,18.42,-1.58,18.42,18.42,38.42,18.42,58.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-1.79,18.21,-1.79,-1.79,-1.79,-1.79,58.21,78.21,58.21,78.21,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,59.35,-0.65,-0.65,19.35,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,58.36,58.36,-0.28,-0.28,-0.28,-0.28,19.72,-0.28,-0.28,-0.28,-0.28,-0.28
0.0145,-1.58,-1.58,-1.58,18.42,-1.58,38.42,18.42,78.42,118.42,58.42,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,59.43,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,58.21,58.21,98.21,-0.65,19.35,19.35,-0.65,-0.65,19.35,39.35,-0.65,-0.65,39.35,-1.64,-1.64,18.36,-1.64,-1.64,-1.64,-1.64,-1.64,18.36,18.36,-0.28,-0.28,-0.28,-0.28,19.72,-0.28,-0.28,-0.28,19.72,-0.28
0.0155,-1.58,-1.58,18.42,-1.58,38.42,38.42,58.42,58.42,58.42,118.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,19.43,-0.57,-1.79,-1.79,-1.79,-1.79,18.21,58.21,38.21,98.21,78.21,118.21,-0.65,-0.65,-0.65,-0.65,-0.65,19.35,19.35,19.35,59.35,39.35,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,98.36,18.36,38.36,18.36,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0165,-1.58,18.42,-1.58,-1.58,-1.58,18.42,78.42,-1.58,38.42,18.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-1.79,-1.79,-1.79,-1.79,18.21,98.21,58.21,18.21,18.21,18.21,-0.65,-0.65,-0.65,-0.65,19.35,-0.65,-0.65,19.35,-0.65,-0.65,-1.64,-1.64,-1.64,-1.64,18.36,-1.64,38.36,58.36,-1.64,38.36,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0175,-1.58,-1.58,-1.58,18.42,38.42,-1.58,18.42,-1.58,-1.58,-1.58,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,18.21,-1.79,-1.79,-1.79,-1.79,38.21,18.21,18.21,18.21,-0.65,-0.65,-0.65,-0.65,-0.65,59.35,-0.65,-0.65,-0.65,-0.65,-1.64,-1.64,-1.64,38.36,-1.64,-1.64,-1.64,18.36,-1.64,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,19.72,-0.28
0.0185,-1.58,-1.58,-1.58,-1.58,38.42,-1.58,-1.58,18.42,18.42,-1.58,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,18.21,-1.79,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-1.64,-1.64,-1.64,18.36,-1.64,-1.64,18.36,-1.64,-1.64,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,19.72,-0.28
0.0195,-1.58,-1.58,-1.58,-1.58,-1.58,18.42,18.42,-1.58,-1.58,-1.58,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,-1.79,-1.79,18.21,-1.79,-1.79,-1.79,-1.79,-1.79,-0.65,19.35,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,18.36,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0205,-1.58,-1.58,-1.58,-1.58,18.42,-1.58,18.42,-1.58,-1.58,18.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,-1.79,-1.79,18.21,-1.79,-1.79,18.21,-1.79,-1.79,-1.79,-1.79,-0.65,-0.65,19.35,-0.65,-0.65,-0.65,-0.65,19.35,-0.65,-0.65,-1.64,-1.64,-1.64,-1.64,18.36,38.36,-1.64,-1.64,-1.64,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0215,-1.58,-1.58,18.42,78.42,118.42,18.42,-1.58,38.42,-1.58,-1.58,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,58.21,18.21,38.21,38.21,-1.79,58.21,58.21,18.21,-0.65,-0.65,-0.65,-0.65,19.35,-0.65,-0.65,19.35,19.35,-0.65,-1.64,-1.64,38.36,-1.64,18.36,38.36,18.36,38.36,-1.64,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0225,-1.58,-1.58,38.42,38.42,38.42,58.42,18.42,18.42,38.42,18.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,18.21,78.21,58.21,58.21,38.21,18.21,38.21,38.21,-0.65,-0.65,19.35,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-1.64,-1.64,98.36,78.36,18.36,-1.64,18.36,-1.64,-1.64,38.36,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0235,-1.58,18.42,-1.58,58.42,18.42,-1.58,-1.58,-1.58,-1.58,18.42,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-0.57,19.43,-0.57,19.43,-1.79,-1.79,58.21,38.21,78.21,-1.79,-1.79,18.21,78.21,38.21,-0.65,-0.65,-0.65,-0.65,-0.65,19.35,-0.65,19.35,19.35,-0.65,-1.64,-1.64,18.36,58.36,18.36,18.36,18.36,18.36,18.36,58.36,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0245,-1.58,-1.58,78.42,38.42,-1.58,18.42,38.42,38.42,18.42,38.42,-0.57,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,19.43,-1.79,38.21,18.21,78.21,18.21,-1.79,38.21,-1.79,38.21,18.21,-0.65,-0.65,-0.65,19.35,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-1.64,18.36,38.36,38.36,38.36,18.36,-1.64,-1.64,18.36,18.36,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0255,-1.58,58.42,98.42,58.42,38.42,-1.58,58.42,38.42,18.42,38.42,-0.57,-0.57,-0.57,19.43,-0.57,-0.57,19.43,-0.57,39.43,-0.57,-1.79,-1.79,58.21,98.21,18.21,18.21,18.21,58.21,38.21,138.21,-0.65,-0.65,59.35,59.35,19.35,-0.65,-0.65,-0.65,-0.65,39.35,-1.64,18.36,98.36,38.36,-1.64,-1.64,18.36,38.36,18.36,38.36,-0.28,-0.28,19.72,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0265,-1.58,78.42,78.42,18.42,18.42,-1.58,38.42,-1.58,118.42,38.42,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,19.43,-0.57,59.43,19.43,-1.79,118.21,38.21,-1.79,58.21,38.21,-1.79,58.21,18.21,98.21,-0.65,119.35,39.35,-0.65,-0.65,-0.65,-0.65,-0.65,39.35,19.35,-1.64,78.36,78.36,-1.64,38.36,18.36,58.36,98.36,18.36,38.36,-0.28,19.72,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0275,-1.58,58.42,18.42,38.42,-1.58,-1.58,38.42,38.42,18.42,18.42,-0.57,39.43,-0.57,-0.57,-0.57,-0.57,19.43,79.43,39.43,19.43,18.21,18.21,78.21,18.21,18.21,18.21,98.21,138.21,58.21,58.21,-0.65,59.35,19.35,39.35,19.35,-0.65,19.35,39.35,-0.65,-0.65,-1.64,18.36,78.36,18.36,-1.64,-1.64,78.36,98.36,18.36,38.36,-0.28,-0.28,19.72,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,19.72
0.0285,-1.58,18.42,-1.58,58.42,-1.58,18.42,18.42,58.42,38.42,38.42,-0.57,39.43,-0.57,19.43,-0.57,19.43,-0.57,19.43,-0.57,-0.57,-1.79,158.21,18.21,58.21,58.21,-1.79,58.21,58.21,78.21,58.21,-0.65,59.35,-0.65,19.35,-0.65,-0.65,-0.65,19.35,19.35,39.35,-1.64,58.36,-1.64,18.36,18.36,-1.64,-1.64,78.36,98.36,118.36,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,19.72,-0.28
0.0295,-1.58,18.42,58.42,38.42,-1.58,-1.58,98.42,78.42,38.42,38.42,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,119.43,-0.57,-0.57,19.43,-1.79,18.21,38.21,-1.79,-1.79,38.21,78.21,78.21,-1.79,18.21,-0.65,79.35,-0.65,-0.65,-0.65,-0.65,99.35,39.35,19.35,19.35,-1.64,58.36,18.36,38.36,78.36,38.36,78.36,58.36,18.36,38.36,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0305,-1.58,38.42,18.42,-1.58,18.42,-1.58,58.42,18.42,-1.58,18.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,39.43,-0.57,-0.57,18.21,38.21,-1.79,18.21,-1.79,-1.79,58.21,98.21,38.21,38.21,-0.65,19.35,-0.65,-0.65,-0.65,-0.65,39.35,39.35,-0.65,19.35,-1.64,58.36,-1.64,-1.64,18.36,38.36,-1.64,38.36,58.36,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0315,-1.58,18.42,18.42,-1.58,-1.58,18.42,98.42,18.42,-1.58,58.42,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,39.43,-0.57,-0.57,-0.57,-1.79,38.21,-1.79,18.21,38.21,18.21,38.21,58.21,-1.79,-1.79,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,59.35,-0.65,-0.65,-0.65,18.36,-1.64,-1.64,18.36,38.36,58.36,58.36,58.36,18.36,38.36,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0325,18.42,-1.58,-1.58,-1.58,-1.58,-1.58,38.42,38.42,-1.58,58.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,59.43,-0.57,-0.57,-0.57,18.21,38.21,18.21,18.21,-1.79,38.21,38.21,38.21,-1.79,18.21,19.35,-0.65,-0.65,-0.65,19.35,-0.65,59.35,-0.65,-0.65,-0.65,-1.64,38.36,-1.64,-1.64,-1.64,-1.64,38.36,38.36,18.36,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,19.72,-0.28,-0.28,-0.28
0.0335,-1.58,18.42,18.42,-1.58,-1.58,38.42,58.42,18.42,18.42,18.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,-1.79,18.21,38.21,38.21,58.21,18.21,-1.79,18.21,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,19.35,-0.65,-0.65,19.35,-1.64,-1.64,-1.64,18.36,58.36,-1.64,18.36,-1.64,-1.64,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0345,-1.58,-1.58,-1.58,18.42,-1.58,-1.58,118.42,-1.58,38.42,18.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,18.21,38.21,-1.79,-1.79,-1.79,18.21,98.21,38.21,-1.79,-1.79,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,39.35,-0.65,19.35,18.36,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,18.36,18.36,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0355,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,18.42,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,18.36,-1.64,-1.64,-1.64,38.36,-1.64,18.36,-1.64,-1.64,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0365,-1.58,18.42,18.42,-1.58,18.42,-1.58,-1.58,18.42,18.42,18.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,38.21,-1.79,-1.79,-1.79,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-1.64,-1.64,-1.64,18.36,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0375,-1.58,-1.58,-1.58,18.42,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,38.21,-1.79,18.21,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-1.64,-1.64,18.36,-1.64,-1.64,-1.64,18.36,-1.64,-1.64,18.36,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0385,-1.58,-1.58,-1.58,18.42,18.42,-1.58,-1.58,-1.58,38.42,-1.58,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,18.21,-1.79,-1.79,-1.79,-1.79,-1.79,38.21,-1.79,18.21,-1.79,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-1.64,-1.64,18.36,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0395,-1.58,18.42,-1.58,-1.58,-1.58,-1.58,18.42,18.42,-1.58,-1.58,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,18.21,-1.79,-1.79,-1.79,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,18.36,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0405,-1.58,18.42,-1.58,-1.58,-1.58,-1.58,18.42,18.42,-1.58,-1.58,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,18.21,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0415,-1.58,-1.58,-1.58,-1.58,18.42,18.42,-1.58,-1.58,-1.58,-1.58,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,-1.79,-1.79,-1.79,18.21,-1.79,-1.79,-1.79,-1.79,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,18.36,-1.64,-1.64,18.36,-1.64,18.36,-1.64,-1.64,-1.64,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
0.0425,18.42,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,18.42,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,18.21,-1.79,-1.79,-1.79,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,18.36,-1.64,-1.64,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
